source_domain,target_domain,dataset_label
blogs.trendolizer.com,fake.trendolizer.com,Politifact_Fake
blogs.trendolizer.com,canada.trendolizer.com,Politifact_Fake
blogs.trendolizer.com,hoax.trendolizer.com,Politifact_Fake
blogs.trendolizer.com,taylorswift.trendolizer.com,Politifact_Fake
blogs.trendolizer.com,cancer.trendolizer.com,Politifact_Fake
blogs.trendolizer.com,obnoxioustv.wordpress.com,Politifact_Fake
blogs.trendolizer.com,wearables.trendolizer.com,Politifact_Fake
blogs.trendolizer.com,uk.trendolizer.com,Politifact_Fake
blogs.trendolizer.com,germany.trendolizer.com,Politifact_Fake
blogs.trendolizer.com,apple.trendolizer.com,Politifact_Fake
blogs.trendolizer.com,aviation.trendolizer.com,Politifact_Fake
blogs.trendolizer.com,carbuying.trendolizer.com,Politifact_Fake
blogs.trendolizer.com,belgium.trendolizer.com,Politifact_Fake
blogs.trendolizer.com,feminism.trendolizer.com,Politifact_Fake
blogs.trendolizer.com,windows10.trendolizer.com,Politifact_Fake
blogs.trendolizer.com,mikehuckabee.trendolizer.com,Politifact_Fake
blogs.trendolizer.com,marcorubio.trendolizer.com,Politifact_Fake
blogs.trendolizer.com,tech.trendolizer.com,Politifact_Fake
blogs.trendolizer.com,military.trendolizer.com,Politifact_Fake
blogs.trendolizer.com,bencarson.trendolizer.com,Politifact_Fake
blogs.trendolizer.com,politics.trendolizer.com,Politifact_Fake
blogs.trendolizer.com,indyref.trendolizer.com,Politifact_Fake
blogs.trendolizer.com,mittromney.trendolizer.com,Politifact_Fake
blogs.trendolizer.com,harrypotter.trendolizer.com,Politifact_Fake
blogs.trendolizer.com,kardashians.trendolizer.com,Politifact_Fake
blogs.trendolizer.com,kaboom.trendolizer.com,Politifact_Fake
blogs.trendolizer.com,gadgets.trendolizer.com,Politifact_Fake
blogs.trendolizer.com,bond.trendolizer.com,Politifact_Fake
blogs.trendolizer.com,history.trendolizer.com,Politifact_Fake
blogs.trendolizer.com,terrorism.trendolizer.com,Politifact_Fake
blogs.trendolizer.com,fastfood.trendolizer.com,Politifact_Fake
blogs.trendolizer.com,syria.trendolizer.com,Politifact_Fake
blogs.trendolizer.com,putin.trendolizer.com,Politifact_Fake
blogs.trendolizer.com,warren.trendolizer.com,Politifact_Fake
blogs.trendolizer.com,gunrights.trendolizer.com,Politifact_Fake
blogs.trendolizer.com,gopro.trendolizer.com,Politifact_Fake
blogs.trendolizer.com,blog.trendolizer.com,Politifact_Fake
blogs.trendolizer.com,celebs.trendolizer.com,Politifact_Fake
blogs.trendolizer.com,southpark.trendolizer.com,Politifact_Fake
blogs.trendolizer.com,fail.trendolizer.com,Politifact_Fake
blogs.trendolizer.com,scottwalker.trendolizer.com,Politifact_Fake
blogs.trendolizer.com,randpaul.trendolizer.com,Politifact_Fake
blogs.trendolizer.com,virtualreality.trendolizer.com,Politifact_Fake
blogs.trendolizer.com,hillaryclinton.trendolizer.com,Politifact_Fake
blogs.trendolizer.com,pranks.trendolizer.com,Politifact_Fake
blogs.trendolizer.com,nato.trendolizer.com,Politifact_Fake
blogs.trendolizer.com,animals.trendolizer.com,Politifact_Fake
blogs.trendolizer.com,nascar.trendolizer.com,Politifact_Fake
blogs.trendolizer.com,trailerzone.trendolizer.com,Politifact_Fake
blogs.trendolizer.com,tv.trendolizer.com,Politifact_Fake
blogs.trendolizer.com,disaster.trendolizer.com,Politifact_Fake
blogs.trendolizer.com,bettercallsaul.trendolizer.com,Politifact_Fake
blogs.trendolizer.com,iraq.trendolizer.com,Politifact_Fake
blogs.trendolizer.com,get.trendolizer.com,Politifact_Fake
blogs.trendolizer.com,jebbush.trendolizer.com,Politifact_Fake
blogs.trendolizer.com,funny.trendolizer.com,Politifact_Fake
blogs.trendolizer.com,adrenalin.trendolizer.com,Politifact_Fake
blogs.trendolizer.com,parenting.trendolizer.com,Politifact_Fake
blogs.trendolizer.com,atheism.trendolizer.com,Politifact_Fake
blogs.trendolizer.com,greece.trendolizer.com,Politifact_Fake
blogs.trendolizer.com,teslaspacex.trendolizer.com,Politifact_Fake
blogs.trendolizer.com,rumors.trendolizer.com,Politifact_Fake
blogs.trendolizer.com,israel.trendolizer.com,Politifact_Fake
blogs.trendolizer.com,kurdistan.trendolizer.com,Politifact_Fake
blogs.trendolizer.com,un.trendolizer.com,Politifact_Fake
blogs.trendolizer.com,food.trendolizer.com,Politifact_Fake
blogs.trendolizer.com,bieber.trendolizer.com,Politifact_Fake
blogs.trendolizer.com,palestine.trendolizer.com,Politifact_Fake
blogs.trendolizer.com,polls.trendolizer.com,Politifact_Fake
blogs.trendolizer.com,isis.trendolizer.com,Politifact_Fake
blogs.trendolizer.com,fashion.trendolizer.com,Politifact_Fake
blogs.trendolizer.com,plague.trendolizer.com,Politifact_Fake
blogs.trendolizer.com,opencalais.com,Politifact_Fake
blogs.trendolizer.com,drones.trendolizer.com,Politifact_Fake
blogs.trendolizer.com,movies.trendolizer.com,Politifact_Fake
blogs.trendolizer.com,beyonce.trendolizer.com,Politifact_Fake
blogs.trendolizer.com,dailymotion.trendolizer.com,Politifact_Fake
blogs.trendolizer.com,leweb.trendolizer.com,Politifact_Fake
youtube.com,developers.google.com,Politifact_Fake
babylonbee.com,notthebee.com,Politifact_Fake
babylonbee.com,shop.babylonbee.com,Politifact_Fake
babylonbee.com,youtube.com,Politifact_Fake
observeronline.news,ferrellcarr.com,Politifact_Fake
observeronline.news,msn,Politifact_Fake
observeronline.news,plus.google.com,Politifact_Fake
zerohedge.com,store.zerohedge.com,Politifact_Fake
zerohedge.com,cms.zerohedge.com,Politifact_Fake
politifact.com,delta-flying.info,Politifact_Fake
politifact.com,welivesecurity.com,Politifact_Fake
politifact.com,sharethefacts.co,Politifact_Fake
politifact.com,bsky.app,Politifact_Fake
politifact.com,snopes.com,Politifact_Fake
politifact.com,hoax-slayer.net,Politifact_Fake
politifact.com,na01.safelinks.protection.outlook.com,Politifact_Fake
therightists.com,rainwaterforindiana.com,Politifact_Fake
usawatchdog.com,infowars.com,Politifact_Fake
usawatchdog.com,aweber.com,Politifact_Fake
usawatchdog.com,charlesortel.com,Politifact_Fake
usawatchdog.com,economicpolicyjournal.com,Politifact_Fake
usawatchdog.com,luminadiem.com,Politifact_Fake
usawatchdog.com,youtu.be,Politifact_Fake
usawatchdog.com,americanthinker.com,Politifact_Fake
usawatchdog.com,m.youtube.com,Politifact_Fake
usawatchdog.com,lenpenzo.com,Politifact_Fake
usawatchdog.com,c1412.paas2.tx.modxcloud.com,Politifact_Fake
usawatchdog.com,msfraud.org,Politifact_Fake
usawatchdog.com,tse1.mm.bing.net,Politifact_Fake
usawatchdog.com,greg,Politifact_Fake
usawatchdog.com,sat123.com,Politifact_Fake
usawatchdog.com,archive.lewrockwell.com,Politifact_Fake
usawatchdog.com,nytimes.com,Politifact_Fake
usawatchdog.com,youtube.com,Politifact_Fake
usawatchdog.com,imf.org,Politifact_Fake
usawatchdog.com,feeds.feedburner.com,Politifact_Fake
usawatchdog.com,msn.com,Politifact_Fake
usawatchdog.com,gotquestions.org,Politifact_Fake
usawatchdog.com,mauldineconomics.com,Politifact_Fake
usawatchdog.com,darkbags.com,Politifact_Fake
usawatchdog.com,chathamhouse.org,Politifact_Fake
usawatchdog.com,openbible.info,Politifact_Fake
usawatchdog.com,allah-is-satan.com,Politifact_Fake
usawatchdog.com,getoffthebs.com,Politifact_Fake
usawatchdog.com,wsj.com,Politifact_Fake
usawatchdog.com,breakingisraelnews.com,Politifact_Fake
usawatchdog.com,markgoff.com,Politifact_Fake
usawatchdog.com,zerohedge.com,Politifact_Fake
usawatchdog.com,washingtonexaminer.com,Politifact_Fake
usawatchdog.com,henrymakow.com,Politifact_Fake
usawatchdog.com,globalcapital.com,Politifact_Fake
usawatchdog.com,westonscientificllc.com,Politifact_Fake
usawatchdog.com,twc.health,Politifact_Fake
usawatchdog.com,whitehouse.gov,Politifact_Fake
usawatchdog.com,lewrockwell.com,Politifact_Fake
usawatchdog.com,!,Politifact_Fake
theverge.com,platform.theverge.com,Politifact_Fake
theverge.com,youtube.com,Politifact_Fake
theverge.com,policies.google.com,Politifact_Fake
theverge.com,tiktok.com,Politifact_Fake
theverge.com,voxmedia.com,Politifact_Fake
theverge.com,dailymail.co.uk,Politifact_Fake
theverge.com,variety.com,Politifact_Fake
theverge.com,mediaite.com,Politifact_Fake
theverge.com,threads.net,Politifact_Fake
theverge.com,mashable.com,Politifact_Fake
theverge.com,shop.theverge.com,Politifact_Fake
theverge.com,esquire.com,Politifact_Fake
theverge.com,status.voxmedia.com,Politifact_Fake
libertyheadlines.com,x.com,Politifact_Fake
libertyheadlines.com,rumble.com,Politifact_Fake
libertyheadlines.com,parler.com,Politifact_Fake
libertyheadlines.com,youtube.com,Politifact_Fake
libertyheadlines.com,headlineusa.com,Politifact_Fake
hollywoodreporter.com,wwd.com,Politifact_Fake
hollywoodreporter.com,theflowspace.com,Politifact_Fake
hollywoodreporter.com,vibe.com,Politifact_Fake
hollywoodreporter.com,artforum.com,Politifact_Fake
hollywoodreporter.com,billboard.com,Politifact_Fake
hollywoodreporter.com,threads.com,Politifact_Fake
hollywoodreporter.com,artnews.com,Politifact_Fake
hollywoodreporter.com,soaps.sheknows.com,Politifact_Fake
hollywoodreporter.com,blogher.com,Politifact_Fake
hollywoodreporter.com,rollingstone.com,Politifact_Fake
hollywoodreporter.com,cloud.email.hollywoodreporter.com,Politifact_Fake
hollywoodreporter.com,youtube.com,Politifact_Fake
hollywoodreporter.com,indiewire.com,Politifact_Fake
hollywoodreporter.com,thp.cloud.buysub.com,Politifact_Fake
hollywoodreporter.com,share.flipboard.com,Politifact_Fake
hollywoodreporter.com,subscriptions.hollywoodreporter.com,Politifact_Fake
hollywoodreporter.com,goldderby.com,Politifact_Fake
hollywoodreporter.com,pmc.com,Politifact_Fake
hollywoodreporter.com,policies.google.com,Politifact_Fake
hollywoodreporter.com,stylecaster.com,Politifact_Fake
hollywoodreporter.com,tiktok.com,Politifact_Fake
hollywoodreporter.com,sheknows.com,Politifact_Fake
hollywoodreporter.com,magazineshop.us,Politifact_Fake
hollywoodreporter.com,sportico.com,Politifact_Fake
hollywoodreporter.com,tvline.com,Politifact_Fake
hollywoodreporter.com,tumblr.com,Politifact_Fake
hollywoodreporter.com,vip.wordpress.com,Politifact_Fake
hollywoodreporter.com,sourcingjournal.com,Politifact_Fake
hollywoodreporter.com,variety.com,Politifact_Fake
hollywoodreporter.com,optout.aboutads.info,Politifact_Fake
hollywoodreporter.com,deadline.com,Politifact_Fake
actionnews3.com,mhthemes.com,Politifact_Fake
house.gov,archives.gov,Politifact_Fake
uspostman.com,hugedomains.com,Politifact_Fake
neonnettle.com,slaynews.com,Politifact_Fake
neonnettle.com,knowyourmeme.com,Politifact_Fake
neonnettle.com,patriotspotlight.org,Politifact_Fake
neonnettle.com,aa.com.tr,Politifact_Fake
neonnettle.com,theguardian.com,Politifact_Fake
neonnettle.com,pjmedia.com,Politifact_Fake
neonnettle.com,mediaite.com,Politifact_Fake
neonnettle.com,patriot.tv,Politifact_Fake
neonnettle.com,bbc.com,Politifact_Fake
neonnettle.com,wjla.com,Politifact_Fake
neonnettle.com,abc.net.au,Politifact_Fake
neonnettle.com,nbcnews.com,Politifact_Fake
neonnettle.com,usatoday.com,Politifact_Fake
neonnettle.com,cbsnews.com,Politifact_Fake
neonnettle.com,fox5ny.com,Politifact_Fake
neonnettle.com,carbuzz.com,Politifact_Fake
neonnettle.com,infowars.com,Politifact_Fake
neonnettle.com,rvmnews.com,Politifact_Fake
neonnettle.com,revolver.news,Politifact_Fake
neonnettle.com,dailymail.co.uk,Politifact_Fake
neonnettle.com,axios.com,Politifact_Fake
neonnettle.com,acecomments.mu.nu,Politifact_Fake
neonnettle.com,thenationalpulse.com,Politifact_Fake
neonnettle.com,cnbc.com,Politifact_Fake
neonnettle.com,newsbusters.org,Politifact_Fake
neonnettle.com,news.bloomberglaw.com,Politifact_Fake
neonnettle.com,dailysignal.com,Politifact_Fake
neonnettle.com,newsmax.com,Politifact_Fake
neonnettle.com,thenewamerican.com,Politifact_Fake
neonnettle.com,thesun.co.uk,Politifact_Fake
neonnettle.com,justthenews.com,Politifact_Fake
neonnettle.com,rfa.org,Politifact_Fake
neonnettle.com,thehill.com,Politifact_Fake
neonnettle.com,lifezette.com,Politifact_Fake
neonnettle.com,redstate.com,Politifact_Fake
neonnettle.com,thepostmillennial.com,Politifact_Fake
neonnettle.com,thelibertydaily.com,Politifact_Fake
neonnettle.com,abcnews.go.com,Politifact_Fake
inverse.com,x.com,Politifact_Fake
inverse.com,whitehouse.gov,Politifact_Fake
inverse.com,bdg.com,Politifact_Fake
inverse.com,youtube.com,Politifact_Fake
justice.gov,usa.gov,Politifact_Fake
justice.gov,public.govdelivery.com,Politifact_Fake
justice.gov,x.com,Politifact_Fake
justice.gov,vote.gov,Politifact_Fake
justice.gov,oig.justice.gov,Politifact_Fake
justice.gov,youtube.com,Politifact_Fake
breakingnews247.net,chat.voyance.fr,Politifact_Fake
breakingnews247.net,cabinetdevoyance.fr,Politifact_Fake
cnn.com,cnnespanol.cnn.com,Politifact_Fake
cnn.com,tiktok.com,Politifact_Fake
cnn.com,cnn.it,Politifact_Fake
cnn.com,max.com,Politifact_Fake
cnn.com,arabic.cnn.com,Politifact_Fake
cnn.com,edition.cnn.com,Politifact_Fake
cnn.com,us.cnn.com,Politifact_Fake
cnn.com,careers.wbd.com,Politifact_Fake
www2.alabamavotes.gov,youtube.com,Politifact_Fake
www2.alabamavotes.gov,alabamavotes.gov,Politifact_Fake
www2.alabamavotes.gov,alabamaadministrativecode.state.al.us,Politifact_Fake
www2.alabamavotes.gov,sos.alabama.gov,Politifact_Fake
www2.alabamavotes.gov,isd.alabama.gov,Politifact_Fake
www2.alabamavotes.gov,alabama.gov,Politifact_Fake
www2.alabamavotes.gov,alabamainteractive.org,Politifact_Fake
www2.alabamavotes.gov,alison.legislature.state.al.us,Politifact_Fake
www2.alabamavotes.gov,arc-sos.state.al.us,Politifact_Fake
www2.alabamavotes.gov,info.alabama.gov,Politifact_Fake
pewtrusts.org,youtube.com,Politifact_Fake
pewtrusts.org,examiner.com,Politifact_Fake
pewtrusts.org,pewresearch.org,Politifact_Fake
pewtrusts.org,ncsbe.gov,Politifact_Fake
pewtrusts.org,projects.newsobserver.com,Politifact_Fake
pewtrusts.org,cloud.pewtrusts.org,Politifact_Fake
realnewsrightnow.com,continuitycentral.com,Politifact_Fake
realnewsrightnow.com,aol,Politifact_Fake
realnewsrightnow.com,startupbritain.org,Politifact_Fake
realnewsrightnow.com,newhorrizon.eu,Politifact_Fake
realnewsrightnow.com,gdalabel.org.uk,Politifact_Fake
realnewsrightnow.com,basketballinsidersmalaysia1.com,Politifact_Fake
realnewsrightnow.com,washingtontimes.com,Politifact_Fake
realnewsrightnow.com,rochdaleonline.co.uk,Politifact_Fake
realnewsrightnow.com,obbop.wordpress.com,Politifact_Fake
realnewsrightnow.com,aboutcookies.org.uk,Politifact_Fake
realnewsrightnow.com,real%20news%20now,Politifact_Fake
realnewsrightnow.com,thebrexitparty.org,Politifact_Fake
realnewsrightnow.com,2022nda.fr,Politifact_Fake
realnewsrightnow.com,real%20news%20right%20now,Politifact_Fake
realnewsrightnow.com,facebook,Politifact_Fake
realnewsrightnow.com,bristolticketshop.co.uk,Politifact_Fake
realnewsrightnow.com,leftwingliberal.com,Politifact_Fake
realnewsrightnow.com,lateralscience.co.uk,Politifact_Fake
realnewsrightnow.com,pride-events.co.uk,Politifact_Fake
realnewsrightnow.com,clintoncards.co.uk,Politifact_Fake
twitter.com,help.x.com,Politifact_Fake
100percentfedup.com,truthsocial.com,Politifact_Fake
100percentfedup.com,mewe.com,Politifact_Fake
100percentfedup.com,disqus.com,Politifact_Fake
100percentfedup.com,washingtonexaminer.com,Politifact_Fake
100percentfedup.com,redstate.com,Politifact_Fake
100percentfedup.com,gettr.com,Politifact_Fake
100percentfedup.com,x.com,Politifact_Fake
100percentfedup.com,trump.typeform.com,Politifact_Fake
100percentfedup.com,printfriendly.com,Politifact_Fake
100percentfedup.com,t.me,Politifact_Fake
100percentfedup.com,telegram.me,Politifact_Fake
100percentfedup.com,fvgq5trk.com,Politifact_Fake
100percentfedup.com,gab.com,Politifact_Fake
100percentfedup.com,dailynoah.com,Politifact_Fake
breitbart.com,youtube.com,Politifact_Fake
breitbart.com,truthsocial.com,Politifact_Fake
breitbart.com,feeds.feedburner.com,Politifact_Fake
breitbart.com,x.com,Politifact_Fake
breitbart.com,books.google.com,Politifact_Fake
newsuptoday.com,hugedomains.com,Politifact_Fake
businessinsider.com,hollywoodreporter.com,Politifact_Fake
businessinsider.com,thescene.com,Politifact_Fake
businessinsider.com,itunes.apple.com,Politifact_Fake
businessinsider.com,markets.businessinsider.com,Politifact_Fake
businessinsider.com,play.google.com,Politifact_Fake
businessinsider.com,advertising.businessinsider.com,Politifact_Fake
businessinsider.com,tmz.com,Politifact_Fake
businessinsider.com,businessinsider.nl,Politifact_Fake
businessinsider.com,finanzen.net,Politifact_Fake
businessinsider.com,google.com,Politifact_Fake
businessinsider.com,insider-app.onelink.me,Politifact_Fake
businessinsider.com,businessinsider.de,Politifact_Fake
businessinsider.com,businessinsider.jp,Politifact_Fake
businessinsider.com,businessinsider.com.pl,Politifact_Fake
businessinsider.com,youtube.com,Politifact_Fake
businessinsider.com,parsintl.com,Politifact_Fake
businessinsider.com,thehill.com,Politifact_Fake
businessinsider.com,businessinsider.es,Politifact_Fake
businessinsider.com,x.com,Politifact_Fake
theseattletribune.com,misterolympia.to,Politifact_Fake
theseattletribune.com,tumblr.com,Politifact_Fake
theseattletribune.com,webmd.com,Politifact_Fake
theseattletribune.com,wordpress.org,Politifact_Fake
theseattletribune.com,themeinprogress.com,Politifact_Fake
theseattletribune.com,healthline.com,Politifact_Fake
theseattletribune.com,vimeo.com,Politifact_Fake
theseattletribune.com,woodbridgebrewingco.com,Politifact_Fake
thegatewaypundit.com,telegram.me,Politifact_Fake
thegatewaypundit.com,tgpvideos.com,Politifact_Fake
thegatewaypundit.com,statcounter.com,Politifact_Fake
thegatewaypundit.com,protrumpnews.com,Politifact_Fake
thegatewaypundit.com,americangulag.org,Politifact_Fake
thegatewaypundit.com,tgptruth.com,Politifact_Fake
thegatewaypundit.com,tgpfactcheck.com,Politifact_Fake
thegatewaypundit.com,stickermule.com,Politifact_Fake
thegatewaypundit.com,disqus.com,Politifact_Fake
thegatewaypundit.com,gettr.com,Politifact_Fake
thegatewaypundit.com,thegatewaypundit.account.webconnex.com,Politifact_Fake
thegatewaypundit.com,getadmiral.typeform.com,Politifact_Fake
thegatewaypundit.com,rinowatch.com,Politifact_Fake
thegatewaypundit.com,youtube.com,Politifact_Fake
thegatewaypundit.com,truthsocial.com,Politifact_Fake
thegatewaypundit.com,my.getadmiral.com,Politifact_Fake
thegatewaypundit.com,mixi.media,Politifact_Fake
thegatewaypundit.com,gatewayhispanic.com,Politifact_Fake
thegatewaypundit.com,printfriendly.com,Politifact_Fake
thegatewaypundit.com,x.com,Politifact_Fake
thegatewaypundit.com,t.me,Politifact_Fake
thegatewaypundit.com,gab.com,Politifact_Fake
obama.trendolizer.com,conspiracy.trendolizer.com,Politifact_Fake
obama.trendolizer.com,bigbrother.trendolizer.com,Politifact_Fake
obama.trendolizer.com,creationism.trendolizer.com,Politifact_Fake
obama.trendolizer.com,quiz.trendolizer.com,Politifact_Fake
